,x,y,z,x_dot,y_dot,z_dot,x_ddot,y_ddot,z_ddot
677,0.6048809356350673,0.09362295749849224,0.899054452441296,-0.010041570446153144,0.013854483843836628,0.009953546475135902,-0.024177364760495337,0.00705933866663031,0.023682664407304814
678,0.604868150779805,0.0936405962130364,0.8990671247175273,-0.010072352203237147,0.013863470974534838,0.00998366828358432,-0.02262205342887517,0.004917650010630311,0.02233213965122321
679,0.6048555308675366,0.09365796542401651,0.8990796330219786,-0.010100695301231345,0.01386963183005884,0.010011618503379527,-0.03174111567692675,0.01682807130007085,0.03024748811368839
680,0.6048410017522688,0.09367791496680937,0.8990940333541575,-0.010146351552124481,0.013893835833393013,0.010055090719907027,-0.0222653643228102,0.004245141937420581,0.022032864237204262
681,0.6048278730181036,0.09369589196617045,0.8991070434711913,-0.01017516080441228,0.013899328186766062,0.010083568052317348,-0.02237516800660378,0.004295123511860773,0.02214348727414043
682,0.6048146220935181,0.09371399205412864,0.899120174576064,-0.010204298845320158,0.013904921043606617,0.010112372897485414,-0.011959152082419674,-0.009396372032315067,0.013110094262884649
683,0.6048033477721243,0.09372935450390074,0.8991313469419895,-0.010217511494518576,0.013894539600657507,0.010126831254781846,-0.02498835780828379,0.007543766424935035,0.02443774903887864
684,0.6047897128096708,0.09374789556215332,0.8991448603246752,-0.010250856910941297,0.013904605636152503,0.01015940905308896,-0.013557693734556259,-0.007415800368194105,0.01451629923058894
685,0.6047781621894617,0.09376356264794153,0.8991563074939446,-0.010266133107281314,0.013896249694041563,0.010175738583823748,-0.014428846495537823,-0.00632445906795063,0.015279326609381012
686,0.6047666384162281,0.09377916068351476,0.8991677293936748,-0.010282328996793514,0.013889150560708639,0.010192862277077006,-0.01280944097936768,-0.008457988958615182,0.013872040031339045
687,0.6047556186589641,0.09379404542909342,0.89917865289785,-0.010296056600275296,0.013880086160222536,0.01020770308718723,-0.01659179483602704,-0.003598406563822559,0.017154345422805795
